95549,国华人寿,1
95550,天平汽车保险,1
95551,中国银河证券,1
95552,永诚财产保险,1
95553,海通证券,1
95554,圆通速递,1
95555,招商银行,1
95556,华安财产保险,1
95557,厦门航空,1
95558,中信控股,1
95559,中国交通银行,1
95560,幸福人寿,1
95561,兴业银行,1
95562,兴业证券,1
95563,国海证券,1
95564,联讯证券,1
95565,招商证券,1
95566,中国银行,1
95567,新华人寿保险,1
95568,中国民生银行,1
95569,安邦财产保险,1
95570,国联证券,1
95571,泰阳证券,1
95572,中铁快运,1
95573,山西证券,1
95575,广发证券,1
95576,长城人寿,1
95577,华夏银行,1
95578,国元证券,1
95579,长江证券,1
95580,中国邮政储蓄银行,1
95581,嘉禾人寿,1
95582,西部证券,1
95583,中国国航,1
95584,华西证券,1
95585,中华联合财产保险,1
95586,都邦财产保险,1
95587,中信建投证券,1
95588,中国工商银行,1
95589,太平人寿保险,1
95590,中国大地财产保险,1
95591,中国人民健康保险,1
95592,长安责任保险,1
95593,国家开发银行,1
95594,上海银行,1
95595,中国光大银行,1
95596,民生人寿保险,1
95597,华泰证券,1
95598,供电服务,1
95599,中国农业银行,1
96100,民政服务,1
96102,医疗保险查询,1
96118,旅游投诉,1
96169,北京银行,1
96178,廉政投诉,1
96198,农信联社,1
96288,农村信用社,1
96310,城管执法,1
96588,徽商银行,1
100861,中国移动,1
116114,中国联通电话导航,1
118114,中国电信号码百事通,1
950718,海南航空,1
1300000,山东济南联通,0531
1300001,江苏常州联通,0519
1300002,安徽巢湖联通,0565
1300006,江苏南京联通,025
1300008,湖北武汉联通,027
1300010,北京联通,010
1300011,北京联通,010
1300012,天津联通,022
1300013,天津联通,022
1300014,天津联通,022
1300015,山东淄博联通,0533
1300016,山东烟台联通,0535
1300017,山东济南联通,0531
1300018,天津联通,022
1300019,天津联通,022
1300020,上海联通,021
1300021,上海联通,021
1300022,上海联通,021
1300023,上海联通,021
1300024,上海联通,021
1300025,江苏南京联通,025
1300026,江苏南京联通,025
1300027,山东烟台联通,0535
1300028,江苏南京联通,025
1300029,江苏南京联通,025
1300030,江苏南京联通,025
1300031,江苏南京联通,025
1300032,江苏南京联通,025
1300033,江苏无锡联通,0510
1300034,江苏无锡联通,0510
1300035,江苏无锡联通,0510
1300036,江苏无锡联通,0510
1300037,江苏无锡联通,0510
1300038,江苏无锡联通,0510
1300039,江苏无锡联通,0510
1300040,广东广州联通,020
1300041,广东广州联通,020
1300042,广东广州联通,020
1300043,广东广州联通,020
1300044,广东广州联通,020
1300045,北京联通,010
1300046,北京联通,010
1300047,北京联通,010
1300048,北京联通,010
1300049,北京联通,010
1300050,广东广州联通,020
1300051,广东广州联通,020
1300052,广东广州联通,020
1300053,广东广州联通,020
1300054,广东广州联通,020
1300055,广东广州联通,020
1300056,广东广州联通,020
1300057,广东广州联通,020
1300058,广东广州联通,020
1300059,广西南宁联通,0771
1300060,广东广州联通,020
1300061,湖北荆门联通,0724
1300062,广东广州联通,020
1300063,广东广州联通,020
1300064,广东广州联通,020
1300065,山东潍坊联通,0536
1300066,广东广州联通,020
1300067,浙江温州联通,0577
1300068,广东广州联通,020
1300069,广西南宁联通,0771
1300070,广东广州联通,020
1300071,湖北武汉联通,027
1300072,广东广州联通,020
1300073,广东广州联通,020
1300074,广东广州联通,020
1300075,广东广州联通,020
1300076,河南郑州联通,0371
1300077,广东广州联通,020
1300078,广东广州联通,020
1300079,广东广州联通,020
1300080,广东广州联通,020
1300081,广东广州联通,020
1300082,广东广州联通,020
1300083,广东广州联通,020
1300084,广东广州联通,020
1300085,广东广州联通,020
1300086,广东广州联通,020
1300087,甘肃兰州联通,0931
1300088,广东广州联通,020
1300089,广东广州联通,020
1300091,吉林长春联通,0431
1300092,辽宁本溪联通,0414
1300093,辽宁营口联通,0417
